CODBARRAS,NOME,APRES,DESCRICAO,Código,Qtde.Est., Vlr.Mínimo , Valor Fracão , Vlr.Máximo ,CÓDIGO2,PRINCIPIOATIVO,Portaria Controlados ANS,GENERICO, Vlr. Balcão , Vlr.Compra ,Laboratório,Frac.,IPI,NEGPOS,GRUPOS,CODNBMSH,RETEMPISCOFINS,PCIVA,DESC LAB,EST MIN
7896014613007,NOVASUTIN,"25/12,5mg creme vag bg 60g+aplic","NOVASUTIN - 25/12,5mg creme vag bg 60g+aplic",000217180,0, 28.88 ,38.41, 38.41 ,,CLORIDRATO DE TETRACICLINA+ANFOTERICINA B,NA,N, 32.65 , -   ,000324,1,0,-,NENHUM,0,S, 33.00 ,BLAUSIEGEL,0
7898208147312,NOVATAZ,"4+0,5G po sol inj 1 amp x 20ml hosp","NOVATAZ - 4+0,5G po sol inj 1 amp x 20ml hosp",000233451,0, 68.15 ,94.21, 94.21 ,,PIPERACILINA SODICA+TAZOBACTAM SODICO,NA,N, 80.08 , 64.38 ,000538,1,0,+,INJETAVEL,0,S, -   ,NOVAFARMA,0
7898208147459,NOVATAZ,"4+0,5g po sol inj cx 10 amp x 20ml hosp","NOVATAZ - 4+0,5g po sol inj cx 10 amp x 20ml hosp",000233452,0, 681.52 ,942.11, 942.11 ,,PIPERACILINA SODICA+TAZOBACTAM SODICO,NA,N, 800.79 , 643.86 ,000538,1,0,+,INJETAVEL,0,S, -   ,NOVAFARMA,0
7898208145578,NOVATON,"0,25mg sol inj cx 50 amp x 1ml hosp","NOVATON - 0,25mg sol inj cx 50 amp x 1ml hosp",000233453,0, 25.64 ,35.44, 35.44 ,,SULFATO DE ATROPINA,NA,N, 30.12 , 25.03 ,000538,1,0,+,INJETAVEL,0,S, -   ,NOVAFARMA,0
7893353040129,NOVO RINO,15ml sol fr,NOVO RINO - 15ml sol fr,000243656,0, 7.6 ,10.11, 10.11 ,,CLORIDRATO DE NAFAZOLINA,NA,N, 8.59 , 7.24 ,000038,1,0,-,NENHUM,0,N, -   ,BUNKER,0
7896658001741,NOVOCILIN,250mg/5ml po prep extemp sus oral fr 150ml,NOVOCILIN - 250mg/5ml po prep extemp sus oral fr 150ml,000205488,0, 9.72 ,13.44, 13.44 ,,AMOXICILINA,AT,N, 11.42 , 8.87 ,000004,1,0,+,TARJADO,30041012,N, 38.24 ,ACHE,0
7896658004124,NOVOCILIN,400mg/5ml po prep extemp sus oral fr 100ml,NOVOCILIN - 400mg/5ml po prep extemp sus oral fr 100ml,000211418,2, 18.23 ,25.2, 25.2 ,,AMOXICILINA,AT,N, 22.43 , 17.3 ,000004,1,0,+,TARJADO,30041012,N, 38.24 ,ACHE,0
7896658001635,NOVOCILIN,500mg cx 21 cap,NOVOCILIN - 500mg cx 21 cap,000128139,0, 14.42 ,19.94, 19.94 ,,AMOXICILINA,AT,N, 16.95 , 11.36 ,000004,1,0,+,TARJADO,30041012,N, 38.24 ,ACHE,0
7896658004148,NOVOCILIN,875mg cx 14 comp,NOVOCILIN - 875mg cx 14 comp,000211419,2, 23.08 ,31.92, 31.92 ,,AMOXICILINA,AT,N, 26.72 , 22.4 ,000004,1,0,+,TARJADO,30041012,N, 38.24 ,ACHE,0
7896658004162,NOVOCILIN,875mg cx 20 comp,NOVOCILIN - 875mg cx 20 comp,000211420,1, 38.86 ,53.75, 53.75 ,,AMOXICILINA,AT,N, 41.49 , 36.86 ,000004,1,0,+,TARJADO,30041012,N, 38.24 ,ACHE,0
7896658001604,NOVOCILIN,500mg cx 15 cap gel,NOVOCILIN - 500mg cx 15 cap gel,000231656,0, 11.77 ,16.28, 16.28 ,,AMOXICILINA,NA,N, 13.84 , -   ,000004,1,0,+,NENHUM,0,S, -   ,ACHE,0
7896658003806,NOVOFER,126mg cx 45 comp rev,NOVOFER - 126mg cx 45 comp rev,000229571,0, 20.18 ,26.84, 26.84 ,,FERROCARBONILA,NA,N, 22.81 , 19.93 ,000004,1,0,-,TARJADO,30045090,N, 33.00 ,ACHE,0
7896658003875,NOVOFER,"52,63mg/ml sus oral fr 120ml+cp x 10ml ped","NOVOFER - 52,63mg/ml sus oral fr 120ml+cp x 10ml ped",000229755,0, 9.31 ,12.39, 12.39 ,,GLICINATO FERRICO,NA,N, 10.53 , 9.23 ,000004,1,0,-,NENHUM,30045090,N, 33.00 ,ACHE,0
7897705200087,NOVOLIN N,N 100ui fr 10ml,NOVOLIN N - N 100ui fr 10ml,000033090,0, 37.52 ,51.86, 51.86 ,,INSULINA HUMANA,NA,N, 37.16 , 14.15 ,000137,1,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,0
7897705200070,NOVOLIN R,R 100ui fr 10ml,NOVOLIN R - R 100ui fr 10ml,000033049,0, 37.52 ,51.86, 51.86 ,,INSULINA HUMANA,NA,N, 44.08 , 36.91 ,000137,1,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,0
7897705200322,NOVOLIN N,N PENFILL 100ui cx 5 refil x 3ml,NOVOLIN N - N PENFILL 100ui cx 5 refil x 3ml,000208672,0, 93.78 ,25926, 129.63 ,,INSULINA HUMANA PENFILL,NA,N, 18.73 , 8.93 ,000137,5,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,1
7897705200315,NOVOLIN R,R PENFILL 100ui cx 5 refil x 3ml,NOVOLIN R - R PENFILL 100ui cx 5 refil x 3ml,000208671,0, 93.78 ,25926, 129.63 ,,INSULINA HUMANA PENFILL,NA,N, 22.04 , 18.22 ,000137,5,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,0
7897705201077,NOVOMIX 30,30 FlexPen cx 5 sist apl,NOVOMIX 30 - 30 FlexPen cx 5 sist apl,000219298,7, 192.38 ,53188, 265.94 ,,INSULINAS ANALOGAS,NA,N, 40.18 , 37.36 ,000137,5,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,1
7897705201060,NOVOMIX 30,30 PENFILL cx 5 refil x 3ml,NOVOMIX 30 - 30 PENFILL cx 5 refil x 3ml,000219299,5, 174.91 ,48358, 241.79 ,,INSULINAS ANALOGAS,NA,N, 38.62 , 35.11 ,000137,5,0,+,INJETAVEL,30043929,N, 33.00 ,NOVO NORDISK,0
7897705200780,NOVONORM,"0,5mg cx 30 comp","NOVONORM - 0,5mg cx 30 comp",000211104,0, 41.71 ,57.65, 57.65 ,,REPAGLINIDA,NA,N, 49.00 , 40.32 ,000137,1,0,+,TARJADO,30043100,N, 38.24 ,NOVO NORDISK,0
7897705200810,NOVONORM,"1,0mg cx 30 comp","NOVONORM - 1,0mg cx 30 comp",000211105,0, 52.15 ,72.08, 72.08 ,,REPAGLINIDA,NA,N, 61.27 , 52.55 ,000137,1,0,+,TARJADO,30043100,N, 38.24 ,NOVO NORDISK,0
7897705200841,NOVONORM,"2,0mg cx 30 comp","NOVONORM - 2,0mg cx 30 comp",000211106,0, 60.11 ,83.09, 83.09 ,,REPAGLINIDA,NA,N, 70.63 , 60.58 ,000137,1,0,+,NENHUM,30043100,N, 38.24 ,NOVO NORDISK,0
7897705201893,NOVOPEN,NovoPen 4,NOVOPEN - NovoPen 4,000236516,0, 118.00 ,166.83, 166.83 ,,SISTEMA DE APLICACAO DE INSULINA,NA,N, 141.81 , 108.33 ,000137,1,0,+,NENHUM,0,S, -   ,NOVO NORDISK,0
7897705201909,NOVOPEN,echo red,NOVOPEN - echo red,000241966,0, 182.58 ,258.14, 258.14 ,,SISTEMA DE APLICACAO DE INSULINA,NA,N, 219.42 , 173.89 ,000137,1,0,+,NENHUM,0,N, -   ,NOVO NORDISK,0
7897705200919,NOVOPEN,"3,0 Demi","NOVOPEN - 3,0 Demi",000217694,0, 118.00 ,166.83, 166.83 ,,SISTEMA DE APLICACAO DE INSULINA,NA,N, 141.81 , 118.15 ,000137,1,0,+,NENHUM,90183200,S, -   ,NOVO NORDISK,0
7898060131641,NOVOPRAZOL,20mg fr 14 cap gel dura,NOVOPRAZOL - 20mg fr 14 cap gel dura,000215922,0, 11.21 ,15.5, 15.5 ,,OMEPRAZOL,NA,N, 13.18 , -   ,000302,1,0,+,NENHUM,0,S, 38.24 ,GLOBO,0
7898060131054,NOVOPRAZOL,20mg fr 28 cap gel dura,NOVOPRAZOL - 20mg fr 28 cap gel dura,000225078,0, 16.77 ,23.18, 23.18 ,,OMEPRAZOL,NA,N, 19.7 , -   ,000302,1,0,+,NENHUM,0,S, 38.24 ,GLOBO,0
7898060131382,NOVOPRAZOL,20mg fr 56 cap gel dura,NOVOPRAZOL - 20mg fr 56 cap gel dura,000226229,0, 29.34 ,40.56, 40.56 ,,OMEPRAZOL,NA,N, 34.48 , -   ,000302,1,0,+,NENHUM,0,S, 38.24 ,GLOBO,0
7898060131634,NOVOPRAZOL,20mg fr 7 cap gel dura,NOVOPRAZOL - 20mg fr 7 cap gel dura,000215921,0, 12.17 ,16.82, 16.82 ,,OMEPRAZOL,NA,N, 14.3 , -   ,000302,1,0,+,NENHUM,0,S, 38.24 ,GLOBO,0
7897705201008,NOVORAPID,100ui/ml fr 10ml,NOVORAPID - 100ui/ml fr 10ml,000222192,1, 77.56 ,107.22, 107.22 ,,INSULINAS ANALOGAS,NA,N, 84.94 , 75.31 ,000137,1,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,0
7897705201831,NOVORAPID,FlexPen cx 1 sist apl x 3ml,NOVORAPID - FlexPen cx 1 sist apl x 3ml,000236512,0, 28.65 ,39.6, 39.6 ,,INSULINAS ANALOGAS,NA,N, 34.17 , 27.82 ,000137,1,0,+,INJETAVEL,30043100,S, -   ,NOVO NORDISK,1
7897705201107,NOVORAPID,FlexPen cx 5 sist apl x 3ml,NOVORAPID - FlexPen cx 5 sist apl x 3ml,000221301,0, 165.45 ,45742, 228.71 ,,INSULINAS ANALOGAS,NA,N, 38.88 , 33.22 ,000137,5,0,+,INJETAVEL,30043100,N, 38.24 ,NOVO NORDISK,1
7897705201015,NOVORAPID,PENFILL cx 5 refil x 3ml,NOVORAPID - PENFILL cx 5 refil x 3ml,000215757,2, 147.94 ,40902, 204.51 ,,INSULINAS ANALOGAS,NA,N, 32.67 , 28.73 ,000137,5,0,+,INJETAVEL,30043100,N, 33.00 ,NOVO NORDISK,0
7897705200544,NOVOSEVEN,"120kui fr 2,4mg+dil","NOVOSEVEN - 120kui fr 2,4mg+dil",000208678,0, 6696.35 ,9256.77, 9256.77 ,,FATOR RECOMBINANTE COAGULACAO VIIA,NA,N, 7868.25 , -   ,000137,1,0,+,NENHUM,0,S, 38.24 ,NOVO NORDISK,0
7897705200551,NOVOSEVEN,"240kui fr 4,8mg+dil","NOVOSEVEN - 240kui fr 4,8mg+dil",000208680,0, 13394.71 ,18516.32, 18516.32 ,,FATOR RECOMBINANTE COAGULACAO VIIA,NA,N, 15738.87 , -   ,000137,1,0,+,NENHUM,0,S, 38.24 ,NOVO NORDISK,0
7897705200537,NOVOSEVEN,"60kui fr 1,2mg+dil","NOVOSEVEN - 60kui fr 1,2mg+dil",000208679,0, 3348.14 ,4628.34, 4628.34 ,,FATOR RECOMBINANTE COAGULACAO VIIA,NA,N, 3934.09 , -   ,000137,1,0,+,NENHUM,0,S, 38.24 ,NOVO NORDISK,0
7897705201732,NOVOSEVEN,"1,0mg","NOVOSEVEN - 1,0mg",000236513,0, 2959.53 ,4091.14, 4091.14 ,,FATOR DE COAGULACAO SANGUINEA,NA,N, 3477.47 , 2716.79 ,000137,1,0,+,NENHUM,0,S, -   ,NOVO NORDISK,0
7897705201749,NOVOSEVEN,"2,0mg","NOVOSEVEN - 2,0mg",000236514,0, 5919.08 ,8182.31, 8182.31 ,,FATOR DE COAGULACAO SANGUINEA,NA,N, 6954.96 , 5433.59 ,000137,1,0,+,NENHUM,0,S, -   ,NOVO NORDISK,0
7897705201756,NOVOSEVEN,"5,0mg","NOVOSEVEN - 5,0mg",000236515,0, 14798.35 ,20456.67, 20456.67 ,,FATOR DE COAGULACAO SANGUINEA,NA,N, 17388.17 , 13584.59 ,000137,1,0,+,NENHUM,0,S, -   ,NOVO NORDISK,0
7898060132662,NOVOSORO H,fr 30mg sol nas x 60ml,NOVOSORO H - fr 30mg sol nas x 60ml,000229420,0, 12.48 ,16.6, 16.6 ,,CLORETO DE SODIO,NA,N, 14.11 , -   ,000302,1,0,-,NENHUM,0,S, 33.00 ,GLOBO,0
7898060132181,NOVOSORO NF,"0,5mg sol nas fr 30ml","NOVOSORO NF - 0,5mg sol nas fr 30ml",000232959,0, 7.33 ,9.75, 9.75 ,,CLORIDRATO DE NAFAZOLINA,NA,N, 8.29 , 6.74 ,000302,1,0,-,GENERICOS,0,S, -   ,GLOBO,0
7896862910273,NOVRALFLEX,35+300+50mg cx 144 comp,NOVRALFLEX - 35+300+50mg cx 144 comp,000229911,0, 43.01 ,57.2, 57.2 ,,CAFEINA+CITRATO DE ORFENADRINA+DIPIRONA SODICA,NA,N, 48.62 , -   ,000418,1,0,-,NENHUM,0,S, 33.00 ,MEDQUIMICA,0
7896862910280,NOVRALFLEX,35+300+50mg cx 30 comp,NOVRALFLEX - 35+300+50mg cx 30 comp,000229910,0, 8.96 ,11.91, 11.91 ,,CAFEINA+CITRATO DE ORFENADRINA+DIPIRONA SODICA,NA,N, 10.12 , -   ,000418,1,0,-,NENHUM,0,S, 33.00 ,MEDQUIMICA,0
7896862910303,NOVRALFLEX,35+300+50mg cx 200 comp,NOVRALFLEX - 35+300+50mg cx 200 comp,000231389,0, 59.73 ,79.44, 79.44 ,,CAFEINA+CITRATO DE ORFENADRINA+DIPIRONA SODICA,NA,N, 67.52 , -   ,000418,1,0,-,NENHUM,0,S, 33.00 ,MEDQUIMICA,0
7891142116802,NPLATE,250mcg po liof inj 1fa,NPLATE - 250mcg po liof inj 1fa,000240972,0, 1520.04 ,2021.6, 2021.6 ,,ROMIPLOSTIM,NA,N, 1718.36 , 1504.69 ,000515,1,0,-,NENHUM,0,N, -   ,HYPM,0
7896676408232,NUBAIN,10mg inj cx 10amp x 1ml emb hosp,NUBAIN - 10mg inj cx 10amp x 1ml emb hosp,000212919,0, 130.99 ,0, -   ,,CLORIDRATO DE NALBUFINA,NA,N, -   , -   ,000266,1,0,+,NENHUM,30049029,N, 38.24 ,CRISTALIA,0
7891142108722,NUJOL,fr 120ml,NUJOL - fr 120ml,000214844,1, 26.29 ,34.96, 34.96 ,,PETROLATO LIQUIDO,NA,N, 34.41 , 29.58 ,000167,1,0,-,SEM TARJA,30049099,N, 33.00 ,MANTECORP,0
7891142108715,NUJOL,fr 200ml,NUJOL - fr 200ml,000214845,0, 34.72 ,46.18, 46.18 ,,PETROLATO LIQUIDO,NA,N, 45.14 , 32.43 ,000167,1,0,-,SEM TARJA,30049099,N, 33.00 ,MANTECORP,0
7898149933081,NUOVODOX,50mg po liof inj fa hosp,NUOVODOX - 50mg po liof inj fa hosp,000238449,0, 302.48 ,0, -   ,,CLORIDRATO DE EPIRRUBICINA,NA,N, -   , 281.55 ,000024,1,0,+,NENHUM,0,N, -   ,BERGAMO,0
7897930761681,NUTRAPLUS,"0,1 g/g locao derm fr x 300 ml","NUTRAPLUS - 0,1 g/g locao derm fr x 300 ml",000238679,0, 53.21 ,70.77, 70.77 ,,UREIA,NA,N, 60.15 , 50.17 ,000227,1,0,-,NENHUM,0,N, -   ,GALDERMA,0
7897930761377,NUTRAPLUS,200mg/g creme derm bg 60g,NUTRAPLUS - 200mg/g creme derm bg 60g,000233594,1, 35.15 ,46.75, 46.75 ,,UREIA,NA,N, 36.91 , 30.36 ,000227,1,0,-,DERMOCOSMETICOS,30049099,N, 27.00 ,GALDERMA,0
7897930760806,NUTRAPLUS,"0,1g/g creme derm bg 60g","NUTRAPLUS - 0,1g/g creme derm bg 60g",000055522,2, 20.83 ,27.71, 27.71 ,,UREIA,NA,N, 23.54 , 17.99 ,000227,1,0,-,DERMOCOSMETICOS,30049099,N, 33.00 ,GALDERMA,0
7897930764538,NUTRAPLUS,"0,1g/g locao derm fr 120ml","NUTRAPLUS - 0,1g/g locao derm fr 120ml",000055549,0, 21.27 ,28.29, 28.29 ,,UREIA,NA,N, 23.81 , 20.23 ,000227,1,0,-,DERMOCOSMETICOS,30049099,N, 33.00 ,GALDERMA,0
7898100268023,NUTRATIV OMEGA 3,cx 45 cap,NUTRATIV OMEGA 3 - cx 45 cap,000242859,0, 23.91 ,0, -   ,,OLEO DE PEIXE,NA,N, -   , 22.77 ,000395,1,0,N,NENHUM,0,N, -   ,GEYER,0
7898922749274,NUTRIBRAIN,1000mg fr 60 cap,NUTRIBRAIN - 1000mg fr 60 cap,000237733,0, 32.00 ,0, -   ,,OMEGA 3,NA,N, -   , 36.00 ,000009,1,0,N,NENHUM,0,N, -   ,MICREX,0
7898922749212,NUTRIBRAIN,colostrinin cx 30 saches,NUTRIBRAIN - colostrinin cx 30 saches,000237730,0, 90.00 ,0, -   ,,ISOLADO PROTEICO,NA,N, -   , 90.00 ,000009,1,0,N,NENHUM,0,N, -   ,MICREX,0
7898040321376,NUTRICAL D,500+2mg fr 60 comp rev,NUTRICAL D - 500+2mg fr 60 comp rev,000223606,0, 45.76 ,60.86, 60.86 ,,CARBONATO DE CALCIO+COLECALCIFEROL,NA,N, 48.81 , 45.89 ,000209,1,0,-,SEM TARJA,30049099,N, 33.00 ,FARMOQUIMICA,0
7898414851904,NUTRILIPO,60 cap fr,NUTRILIPO - 60 cap fr,000235433,0, 36.33 ,0, -   ,,PSYLLIUM+COLAGENO+VITAMINA C,NA,N, -   , 29.31 ,000551,1,0,N,NENHUM,0,S, -   ,DIVCOM PHARMA,0
7898414852284,NUTRILIPO SHAKE DIET,3x1 emb economica sem leite,NUTRILIPO SHAKE DIET - 3x1 emb economica sem leite,000240497,0, 31.76 ,0, -   ,,HODROCOLOIDE NATURAL+GOMA GUAR+COLAGENO+MICRONUTRIENTES+VITAMINAS E MINERAIS,NA,N, -   , 29.96 ,000551,1,0,N,NENHUM,0,N, -   ,DIVCOM PHARMA,0
7898414852307,NUTRILIPO SHAKE DIET,58g 7 cart sab chocolate,NUTRILIPO SHAKE DIET - 58g 7 cart sab chocolate,000240493,0, 25.01 ,0, -   ,,HIDROCOLOIDE NATURAL+GOMA GUAR+COLAGENO+MICRONUTRIENTES+VITAMINAS E MINERAIS,NA,N, -   , 23.59 ,000551,1,0,N,NENHUM,0,N, -   ,DIVCOM PHARMA,0
7898414852314,NUTRILIPO SHAKE DIET,58g 7 saches x sab baunilha,NUTRILIPO SHAKE DIET - 58g 7 saches x sab baunilha,000240492,0, 25.01 ,0, -   ,,HODROCOLOIDE NATURAL+GOMA GUAR+COLAGENO+MICRONUTRIENTES+VITAMINAS E MINERAIS,NA,N, -   , 23.59 ,000551,1,0,N,NENHUM,0,N, -   ,DIVCOM PHARMA,0
7898414852291,NUTRILIPO SHAKE DIET,58g 7 cart sab morango,NUTRILIPO SHAKE DIET - 58g 7 cart sab morango,000240494,0, 25.01 ,0, -   ,,HODROCOLOIDE NATURAL+GOMA GUAR+COLAGENO+MICRONUTRIENTES+VITAMINAS E MINERAIS,NA,N, -   , 23.59 ,000551,1,0,N,NENHUM,0,N, -   ,DIVCOM PHARMA,0
7896006266006,NUTRIMAIZ SM,cx 24 cap,NUTRIMAIZ SM - cx 24 cap,000055620,0, 13.06 ,17.37, 17.37 ,,CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+RIBOFLAVINA+TIAMINA+ASSOCIACOES,NA,N, 14.76 , 10.04 ,000180,1,0,-,NENHUM,30049042,N, 38.24 ,UNIAO QUIMICA,0
7896006268000,NUTRIMAIZ SM,sus oral fr 90ml,NUTRIMAIZ SM - sus oral fr 90ml,000055670,0, 10.00 ,13.29, 13.29 ,,CIANOCOBALAMINA+PIRIDOXINA+NICOTINAMIDA+RIBOFLAVINA+TIAMINA+ASSOCIACOES,NA,N, 11.3 , 5.33 ,000180,1,0,-,NENHUM,30049042,N, 38.24 ,UNIAO QUIMICA,0
7898495605885,NUTRINFAN,frasco vidro gotejador 20ml,NUTRINFAN - frasco vidro gotejador 20ml,000242085,0, 15.9 ,0, -   ,,ALIMENTO,NA,N, -   , 14.45 ,000351,1,0,N,NENHUM,0,N, -   ,CIFARMA,0
7898414852277,NUTRILIPO SHAKE DIET,3x1 emb economica com leite,NUTRILIPO SHAKE DIET - 3x1 emb economica com leite,000240495,0, 36.52 ,0, -   ,,HIDROCOLOIDE NATURAL+GOMA GUAR+COLAGENO+MICRONUTRIENTES+VITAMINAS E MINERAIS,NA,N, -   , 34.45 ,000551,1,0,N,NENHUM,0,N, -   ,DIVCOM PHARMA,0
7897572001411,NUVARING,"11,7+2,7mg cx 1anel vag+1saches","NUVARING - 11,7+2,7mg cx 1anel vag+1saches",000218323,1, 49.04 ,67.79, 67.79 ,,ETONOGESTREL+ETINILESTRADIOL,NA,N, 55.59 , 43.36 ,000108,1,0,+,TARJADO,30066000,N, 38.24 ,SCHERING-PLOUGH,1
7898908753288,NUX VOMICA-HOMACCORD,"sol inj cx 10 amp x 1,1ml","NUX VOMICA-HOMACCORD - sol inj cx 10 amp x 1,1ml",000239884,0, 72.36 ,0, -   ,,STRYCHNOS NUX VOMICA D4+ASSOCIACAO,NA,N, -   , 52.44 ,000542,1,0,-,NENHUM,0,N, -   ,HEEL DO BRASIL,0
7898088360849,NYOLOL GEL,"1,37mg gel oft fr gts 5ml","NYOLOL GEL - 1,37mg gel oft fr gts 5ml",000211741,0, 24.94 ,34.48, 34.48 ,,MALEATO DE TIMOLOL,NA,N, 29.31 , 21.01 ,000319,1,0,+,NENHUM,30049077,N, 38.24 ,NOVARTIS,0
7891106006392,OCERAL,10mg/g creme derm bg 20g,OCERAL - 10mg/g creme derm bg 20g,000070696,0, 17.18 ,22.85, 22.85 ,,NITRATO DE OXICONAZOL,NA,N, 19.42 , 14.9 ,000021,1,0,-,NENHUM,30049045,N, 33.00 ,BAYER,0
7896014654208,OCITOCINA,5ui/ml sol inj ct 1amp vd 1 1ml (emb hosp),OCITOCINA - 5ui/ml sol inj ct 1amp vd 1 1ml (emb hosp),000242783,0, 1.17 ,0, -   ,,OCITOCINA,NA,S, 1.11 , 1.11 ,000324,1,0,+,NENHUM,0,N, -   ,BLAUSIEGEL,0
7896014654215,OCITOCINA,5ui/ml sol inj ct 5amp vd 1 1ml (emb hosp),OCITOCINA - 5ui/ml sol inj ct 5amp vd 1 1ml (emb hosp),000242780,0, 5.8 ,0, -   ,,OCITOCINA,NA,S, 5.52 , 5.52 ,000324,1,0,+,NENHUM,0,N, -   ,BLAUSIEGEL,0
7896014654239,OCITOCINA,5ui/ml sol inj cx 100 amp x 1ml (emb hosp),OCITOCINA - 5ui/ml sol inj cx 100 amp x 1ml (emb hosp),000232839,0, 115.83 ,0, -   ,,OCITOCINA,NA,S, 110.86 , 106.6 ,000324,1,0,+,INJETAVEL,0,S, -   ,BLAUSIEGEL,0
7896014654222,OCITOCINA,5ui/ml sol inj cx 50amp x 1ml (emb hosp),OCITOCINA - 5ui/ml sol inj cx 50amp x 1ml (emb hosp),000232838,0, 57.93 ,0, -   ,,OCITOCINA,NA,S, 55.43 , 53.3 ,000324,1,0,+,INJETAVEL,0,S, -   ,BLAUSIEGEL,0
7896006222620,OCTIFEN,"0,25mg sol oft fr 5ml","OCTIFEN - 0,25mg sol oft fr 5ml",000229655,0, 16.6 ,22.95, 22.95 ,,FUMARATO DE CETOTIFENO,NA,N, 17.08 , 15.71 ,000180,1,0,+,TARJADO,30049079,N, 38.24 ,UNIAO QUIMICA,0
7897316800225,OCUFEN,sol oft gts fr 5ml,OCUFEN - sol oft gts fr 5ml,000070726,1, 15.14 ,20.93, 20.93 ,,FLURBIPROFENO,NA,N, 15.43 , 14.02 ,000317,1,0,+,TARJADO,30042019,N, 38.24 ,ALLERGAN,0
7896006290209,OCUPRESS,2% sol fr x 5ml,OCUPRESS - 2% sol fr x 5ml,000222675,0, 45.62 ,63.07, 63.07 ,,CLORIDRATO DE DORZOLAMIDA,NA,N, 53.62 , 43.18 ,000180,1,0,+,TARJADO,30049079,N, 38.24 ,UNIAO QUIMICA,0
7899095243224,OCUTIL,"0,25+3mg/ml sol oft fr 15ml","OCUTIL - 0,25+3mg/ml sol oft fr 15ml",000240399,0, 6.15 ,8.18, 8.18 ,,CLORIDRATO DE NAFAZOLINA+MALEATO DE FENIRAMINA,NA,N, 6.95 , 5.8 ,000437,1,0,-,NENHUM,0,N, -   ,GEOLAB,0
7896046301002,NEOVITE,cx 30 comp rev,NEOVITE - cx 30 comp rev,000221356,0, 70.57 ,0, -   ,,SUPLEMENTO VITAMINICO,NA,N, 65.99 , 55.55 ,000323,1,0,N,SEM TARJA,30049069,N, 38.24 ,BAUSCH & LOMB,0
7896472502073,OCYLIN,250mg fr 150ml,OCYLIN - 250mg fr 150ml,000216255,0, 208.25 ,0, -   ,,AMOXICILINA,NA,N, -   , -   ,000419,1,0,+,NENHUM,0,S, 38.24 ,MULTILAB,0
7896472502172,OCYLIN,250mg fr 60ml,OCYLIN - 250mg fr 60ml,000227792,0, 162.34 ,0, -   ,,AMOXICILINA,NA,N, -   , -   ,000419,1,0,+,NENHUM,0,S, 38.24 ,MULTILAB,0
7896472502059,OCYLIN,500mg cx 10 cap,OCYLIN - 500mg cx 10 cap,000216253,0, 14.3 ,19.77, 19.77 ,,AMOXICILINA,NA,N, 16.8 , -   ,000419,1,0,+,NENHUM,0,S, 38.24 ,MULTILAB,0
7896472502080,OCYLIN,500mg cx 21 cap,OCYLIN - 500mg cx 21 cap,000216254,0, 24.48 ,33.84, 33.84 ,,AMOXICILINA,NA,N, 28.76 , -   ,000419,1,0,+,NENHUM,0,S, 38.24 ,MULTILAB,0
7896472502066,OCYLIN,500mg fr 150ml,OCYLIN - 500mg fr 150ml,000216256,0, 34.52 ,47.71, 47.71 ,,AMOXICILINA,NA,N, 40.55 , -   ,000419,1,0,+,NENHUM,0,S, 38.24 ,MULTILAB,0
7896472508440,OCYLIN,500mg cx 200 cap emb hosp,OCYLIN - 500mg cx 200 cap emb hosp,000241280,0, 95.18 ,0, -   ,,AMOXICILINA,NA,N, -   , 95.18 ,000419,1,0,+,NENHUM,0,N, -   ,MULTILAB,0
7896472502929,OCYLIN,500mg cx 600 cap emb hosp,OCYLIN - 500mg cx 600 cap emb hosp,000241277,0, 273.5 ,378.08, 378.08 ,,AMOXICILINA,NA,N, 321.37 , 257.17 ,000419,1,0,+,NENHUM,0,N, -   ,MULTILAB,0
7896472509287,OCYLIN,250mg/5ml fr 150ml,OCYLIN - 250mg/5ml fr 150ml,000241279,0, 23.66 ,32.71, 32.71 ,,AMOXICILINA,NA,N, 27.8 , 22.25 ,000419,1,0,+,NENHUM,0,N, -   ,MULTILAB,0
7896472509331,OCYLIN,250mg/5ml fr 60ml,OCYLIN - 250mg/5ml fr 60ml,000241278,0, 14.81 ,20.48, 20.48 ,,AMOXICILINA,NA,N, 17.41 , 13.93 ,000419,1,0,+,NENHUM,0,N, -   ,MULTILAB,0
7898948648179,OESTROGEL,"pump 0,6mg/g gel tb 80g+val dos","OESTROGEL - pump 0,6mg/g gel tb 80g+val dos",000238702,1, 34.96 ,#DIV/0!, 48.32 ,,ESTRADIOL HEMI-HIDRATADO,NA,N, 38.65 , 35.14 ,000562,0,0,+,TARJADO,30043939,N, -   ,BESINS HEALTHCARE BRASIL,0
7897316800256,OFLOX,"0,3% sol fr 5ml","OFLOX - 0,3% sol fr 5ml",000038261,0, 23.79 ,32.89, 32.89 ,,OFLOXACINO,AT,N, 27.96 , 21.15 ,000317,1,0,+,TARJADO,30042019,N, 38.24 ,ALLERGAN,1
